year,schoolID,propClinical,propJunior,propSenior,over70,over70Clinical,under40,under40Clinical,female,femaleClinical,femaleClinicalOnly,minority,minorityClinical,minorityClinicalOnly,minorityFemale,minorityMale,age,propCollegeDeg,propLawDeg,propAdvLawDeg,propGradDeg,private,uncappedYear,HBCU,continental
1974,S57,0.0615384615384615,0.107692307692308,0.830769230769231,0,0,0.295081967213115,0.338461538461539,0.0327868852459016,0.0615384615384615,0.5,0.0163934426229508,0.0153846153846154,0,0,0.0163934426229508,46.7076923076923,0.901639344262295,0.918032786885246,0.80327868852459,0.80327868852459,1,1994,0,1
1975,S57,0.0327868852459016,0.131147540983607,0.836065573770492,0,0,0.305084745762712,0.327868852459016,0.0338983050847458,0.0491803278688525,0.5,0.0169491525423729,0.0163934426229508,0,0,0.0169491525423729,47,0.915254237288136,0.915254237288136,0.830508474576271,0.830508474576271,1,1994,0,1
1976,S57,0.0158730158730159,0.0793650793650794,0.904761904761905,0,0,0.290322580645161,0.301587301587302,0.032258064516129,0.0476190476190476,1,0.0161290322580645,0.0158730158730159,0,0,0.0161290322580645,47.8571428571429,0.919354838709677,0.919354838709677,0.82258064516129,0.82258064516129,1,1994,0,1
1977,S57,0.015625,0.109375,0.875,0.0317460317460317,0.03125,0.26984126984127,0.28125,0.0476190476190476,0.0625,1,0.0158730158730159,0.015625,0,0,0.0158730158730159,48.28125,0.920634920634921,0.904761904761905,0.841269841269841,0.841269841269841,1,1994,0,1
1978,S57,0.0317460317460317,0.111111111111111,0.857142857142857,0,0,0.278688524590164,0.301587301587302,0.0491803278688525,0.0793650793650794,1,0.0163934426229508,0.0158730158730159,0,0,0.0163934426229508,48.2857142857143,0.934426229508197,0.901639344262295,0.836065573770492,0.836065573770492,1,1994,0,1
1979,S57,0.0746268656716418,0.0746268656716418,0.850746268656716,0,0,0.229508196721311,0.272727272727273,0.0483870967741936,0.0746268656716418,0.4,0.0161290322580645,0.0149253731343284,0,0,0.0161290322580645,48.6818181818182,0.919354838709677,0.903225806451613,0.82258064516129,0.82258064516129,1,1994,0,1
1980,S57,0.0735294117647059,0.0735294117647059,0.852941176470588,0.032258064516129,0.0298507462686567,0.258064516129032,0.298507462686567,0.0476190476190476,0.0735294117647059,0.4,0.0158730158730159,0.0147058823529412,0,0,0.0158730158730159,48.9402985074627,0.920634920634921,0.888888888888889,0.793650793650794,0.793650793650794,1,1994,0,1
1981,S57,0.0597014925373134,0.119402985074627,0.82089552238806,0,0,0.290322580645161,0.303030303030303,0.0793650793650794,0.0895522388059701,0.25,0.0158730158730159,0.0149253731343284,0,0,0.0158730158730159,47.469696969697,0.952380952380952,0.904761904761905,0.777777777777778,0.777777777777778,1,1994,0,1
1982,S57,0,0.158730158730159,0.841269841269841,0.032258064516129,0.032258064516129,0.290322580645161,0.290322580645161,0.0793650793650794,0.0793650793650794,,0.0158730158730159,0.0158730158730159,,0,0.0158730158730159,47.7096774193548,0.952380952380952,0.920634920634921,0.793650793650794,0.793650793650794,1,1994,0,1
1983,S57,0.0153846153846154,0.169230769230769,0.815384615384615,0.0158730158730159,0.015625,0.301587301587302,0.3125,0.078125,0.0769230769230769,0,0.015625,0.0153846153846154,0,0,0.015625,47.625,0.96875,0.921875,0.796875,0.796875,1,1994,0,1
1984,S57,0,0.21875,0.78125,0,0,0.333333333333333,0.333333333333333,0.09375,0.09375,,0.03125,0.03125,,0,0.03125,46.5714285714286,0.9375,0.90625,0.75,0.75,1,1994,0,1
1985,S57,0,0.215384615384615,0.784615384615385,0,0,0.296875,0.296875,0.0923076923076923,0.0923076923076923,,0.0307692307692308,0.0307692307692308,,0,0.0307692307692308,47.125,0.953846153846154,0.923076923076923,0.769230769230769,0.769230769230769,1,1994,0,1
1986,S57,0,0.194029850746269,0.805970149253731,0,0,0.287878787878788,0.287878787878788,0.104477611940299,0.104477611940299,,0.0597014925373134,0.0597014925373134,,0,0.0597014925373134,47.7727272727273,0.955223880597015,0.925373134328358,0.746268656716418,0.746268656716418,1,1994,0,1
1987,S57,0,0.107692307692308,0.892307692307692,0.015625,0.015625,0.265625,0.265625,0.107692307692308,0.107692307692308,,0.0615384615384615,0.0615384615384615,,0,0.0615384615384615,48.4375,0.953846153846154,0.923076923076923,0.723076923076923,0.723076923076923,1,1994,0,1
1988,S57,0,0.0806451612903226,0.919354838709677,0,0,0.229508196721311,0.229508196721311,0.0967741935483871,0.0967741935483871,,0.0645161290322581,0.0645161290322581,,0,0.0645161290322581,49.4590163934426,0.951612903225806,0.935483870967742,0.741935483870968,0.741935483870968,1,1994,0,1
1989,S57,0.0151515151515152,0.0757575757575758,0.909090909090909,0,0,0.25,0.25,0.0923076923076923,0.0909090909090909,0,0.0769230769230769,0.0757575757575758,0,0,0.0769230769230769,50.0625,0.953846153846154,0.938461538461539,0.738461538461539,0.738461538461539,1,1994,0,1
1990,S57,0.0151515151515152,0.0606060606060606,0.924242424242424,0.046875,0.046875,0.21875,0.21875,0.0769230769230769,0.0757575757575758,0,0.0769230769230769,0.0757575757575758,0,0,0.0769230769230769,51.125,0.953846153846154,0.938461538461539,0.753846153846154,0.753846153846154,1,1994,0,1
1990,S58,0,0.333333333333333,0.666666666666667,0,0,0.333333333333333,0.333333333333333,0.266666666666667,0.266666666666667,,0.2,0.2,,0.0666666666666667,0.133333333333333,44.5333333333333,0.866666666666667,1,0.466666666666667,0.466666666666667,0,1985,0,0
1991,S58,0,0.352941176470588,0.647058823529412,0,0,0.235294117647059,0.235294117647059,0.294117647058824,0.294117647058824,,0.176470588235294,0.176470588235294,,0.0588235294117647,0.117647058823529,46.5294117647059,0.764705882352941,1,0.470588235294118,0.470588235294118,0,1985,0,0
1992,S58,0,0.333333333333333,0.666666666666667,0,0,0.166666666666667,0.166666666666667,0.277777777777778,0.277777777777778,,0.166666666666667,0.166666666666667,,0.0555555555555556,0.111111111111111,47.3333333333333,0.777777777777778,1,0.444444444444444,0.444444444444444,0,1985,0,0
1993,S58,0,0.333333333333333,0.666666666666667,0,0,0.111111111111111,0.111111111111111,0.333333333333333,0.333333333333333,,0.222222222222222,0.222222222222222,,0.0555555555555556,0.166666666666667,47.5555555555556,0.833333333333333,1,0.444444444444444,0.444444444444444,0,1985,0,0
1994,S58,0,0.388888888888889,0.611111111111111,0,0,0.111111111111111,0.111111111111111,0.277777777777778,0.277777777777778,,0.222222222222222,0.222222222222222,,0,0.222222222222222,48.9444444444445,0.888888888888889,1,0.5,0.5,0,1985,0,0
1995,S58,0,0.470588235294118,0.529411764705882,0,0,0.117647058823529,0.117647058823529,0.352941176470588,0.352941176470588,,0.235294117647059,0.235294117647059,,0.0588235294117647,0.176470588235294,47.7058823529412,0.941176470588235,1,0.470588235294118,0.470588235294118,0,1985,0,0
1996,S58,0,0.529411764705882,0.470588235294118,0,0,0.0588235294117647,0.0588235294117647,0.411764705882353,0.411764705882353,,0.235294117647059,0.235294117647059,,0.0588235294117647,0.176470588235294,47.7058823529412,0.941176470588235,1,0.470588235294118,0.470588235294118,0,1985,0,0
1997,S58,0,0.555555555555556,0.444444444444444,0,0,0.166666666666667,0.166666666666667,0.388888888888889,0.388888888888889,,0.166666666666667,0.166666666666667,,0,0.166666666666667,47.8333333333333,0.944444444444444,1,0.5,0.5,0,1985,0,0
1998,S58,0,0.470588235294118,0.529411764705882,0,0,0.176470588235294,0.176470588235294,0.352941176470588,0.352941176470588,,0.176470588235294,0.176470588235294,,0,0.176470588235294,48.3529411764706,1,1,0.470588235294118,0.470588235294118,0,1985,0,0
1999,S58,0,0.529411764705882,0.470588235294118,0,0,0.117647058823529,0.117647058823529,0.352941176470588,0.352941176470588,,0.235294117647059,0.235294117647059,,0,0.235294117647059,49.1764705882353,1,1,0.411764705882353,0.411764705882353,0,1985,0,0
2000,S58,0,0.578947368421053,0.421052631578947,0,0,0.105263157894737,0.105263157894737,0.421052631578947,0.421052631578947,,0.315789473684211,0.315789473684211,,0.105263157894737,0.210526315789474,48.9473684210526,1,1,0.368421052631579,0.368421052631579,0,1985,0,0
2001,S58,0,0.526315789473684,0.473684210526316,0,0,0.0526315789473684,0.0526315789473684,0.421052631578947,0.421052631578947,,0.315789473684211,0.315789473684211,,0.105263157894737,0.210526315789474,49.9473684210526,1,1,0.368421052631579,0.368421052631579,0,1985,0,0
2002,S58,0,0.526315789473684,0.473684210526316,0,0,0.0526315789473684,0.0526315789473684,0.421052631578947,0.421052631578947,,0.315789473684211,0.315789473684211,,0.105263157894737,0.210526315789474,50.9473684210526,1,1,0.368421052631579,0.368421052631579,0,1985,0,0
2003,S58,0,0.380952380952381,0.619047619047619,0,0,0.0476190476190476,0.0476190476190476,0.380952380952381,0.380952380952381,,0.285714285714286,0.285714285714286,,0.0952380952380952,0.19047619047619,52.3809523809524,1,1,0.380952380952381,0.380952380952381,0,1985,0,0
2004,S58,0,0.333333333333333,0.666666666666667,0,0,0.0952380952380952,0.0952380952380952,0.333333333333333,0.333333333333333,,0.285714285714286,0.285714285714286,,0.0952380952380952,0.19047619047619,52.6190476190476,1,1,0.428571428571429,0.428571428571429,0,1985,0,0
2005,S58,0,0.333333333333333,0.666666666666667,0,0,0.0952380952380952,0.0952380952380952,0.333333333333333,0.333333333333333,,0.285714285714286,0.285714285714286,,0.0952380952380952,0.19047619047619,53.6190476190476,1,1,0.428571428571429,0.428571428571429,0,1985,0,0
2006,S58,0,0.304347826086957,0.695652173913044,0,0,0.0869565217391304,0.0869565217391304,0.391304347826087,0.391304347826087,,0.260869565217391,0.260869565217391,,0.130434782608696,0.130434782608696,54.3478260869565,1,1,0.391304347826087,0.391304347826087,0,1985,0,0
2007,S58,0,0.304347826086957,0.695652173913044,0,0,0.0869565217391304,0.0869565217391304,0.391304347826087,0.391304347826087,,0.260869565217391,0.260869565217391,,0.130434782608696,0.130434782608696,55.3478260869565,1,1,0.391304347826087,0.391304347826087,0,1985,0,0
2008,S58,0,0.217391304347826,0.782608695652174,0,0,0.0434782608695652,0.0434782608695652,0.391304347826087,0.391304347826087,,0.217391304347826,0.217391304347826,,0.0869565217391304,0.130434782608696,57.4347826086957,1,1,0.434782608695652,0.434782608695652,0,1985,0,0
2009,S58,0,0.25,0.75,0,0,0.107142857142857,0.107142857142857,0.464285714285714,0.464285714285714,,0.321428571428571,0.321428571428571,,0.178571428571429,0.142857142857143,56.25,1,1,0.464285714285714,0.464285714285714,0,1985,0,0
2010,S58,0,0.275862068965517,0.724137931034483,0,0,0.103448275862069,0.103448275862069,0.482758620689655,0.482758620689655,,0.310344827586207,0.310344827586207,,0.172413793103448,0.137931034482759,57.0344827586207,1,1,0.448275862068966,0.448275862068966,0,1985,0,0
2011,S58,0,0.241379310344828,0.758620689655172,0,0,0.103448275862069,0.103448275862069,0.448275862068966,0.448275862068966,,0.310344827586207,0.310344827586207,,0.172413793103448,0.137931034482759,58.0344827586207,1,1,0.448275862068966,0.448275862068966,0,1985,0,0
2012,S58,0,0.275862068965517,0.724137931034483,0,0,0.0689655172413793,0.0689655172413793,0.448275862068966,0.448275862068966,,0.310344827586207,0.310344827586207,,0.137931034482759,0.172413793103448,58.8275862068966,0.96551724137931,1,0.448275862068966,0.448275862068966,0,1985,0,0
2013,S58,0,0.3,0.7,0.1,0.1,0.133333333333333,0.133333333333333,0.466666666666667,0.466666666666667,,0.333333333333333,0.333333333333333,,0.166666666666667,0.166666666666667,58.1333333333333,0.933333333333333,1,0.433333333333333,0.433333333333333,0,1985,0,0
2014,S58,0,0.34375,0.65625,0.129032258064516,0.129032258064516,0.129032258064516,0.129032258064516,0.46875,0.46875,,0.34375,0.34375,,0.1875,0.15625,58.4838709677419,0.90625,0.96875,0.4375,0.4375,0,1985,0,0
2015,S58,0,0.272727272727273,0.727272727272727,0.15625,0.15625,0.125,0.125,0.454545454545455,0.454545454545455,,0.303030303030303,0.303030303030303,,0.151515151515152,0.151515151515152,58.1875,0.909090909090909,0.96969696969697,0.363636363636364,0.363636363636364,0,1985,0,0
2016,S58,0,0.264705882352941,0.735294117647059,0.181818181818182,0.181818181818182,0.121212121212121,0.121212121212121,0.441176470588235,0.441176470588235,,0.294117647058824,0.294117647058824,,0.147058823529412,0.147058823529412,58.4545454545455,0.911764705882353,0.970588235294118,0.352941176470588,0.352941176470588,0,1985,0,0
2017,S58,0,0.242424242424242,0.757575757575758,0.21875,0.21875,0.0625,0.0625,0.424242424242424,0.424242424242424,,0.272727272727273,0.272727272727273,,0.121212121212121,0.151515151515152,60,0.909090909090909,0.96969696969697,0.333333333333333,0.333333333333333,0,1985,0,0
1973,S58,0,0.333333333333333,0.666666666666667,0,0,0.6,0.6,0.166666666666667,0.166666666666667,,0,0,,0,0,39.6,0.666666666666667,0.833333333333333,0.333333333333333,0.333333333333333,0,1985,0,0
1974,S58,0,0.333333333333333,0.666666666666667,0,0,0.5,0.5,0,0,,0,0,,0,0,39.6666666666667,0.833333333333333,1,0.5,0.5,0,1985,0,0
1975,S58,0,0.4,0.6,0,0,0.5,0.5,0,0,,0,0,,0,0,36.75,0.6,0.8,0.4,0.4,0,1985,0,0
1976,S58,0,0.625,0.375,0,0,0.625,0.625,0.125,0.125,,0.125,0.125,,0,0.125,35,0.875,1,0.375,0.375,0,1985,0,0
1977,S58,0,0.444444444444444,0.555555555555556,0,0,0.555555555555556,0.555555555555556,0.111111111111111,0.111111111111111,,0.111111111111111,0.111111111111111,,0,0.111111111111111,36.7777777777778,0.888888888888889,1,0.444444444444444,0.444444444444444,0,1985,0,0
1978,S58,0,0.333333333333333,0.666666666666667,0,0,0.555555555555556,0.555555555555556,0,0,,0.111111111111111,0.111111111111111,,0,0.111111111111111,38.3333333333333,0.888888888888889,1,0.333333333333333,0.333333333333333,0,1985,0,0
1979,S58,0,0.5,0.5,0,0,0.666666666666667,0.666666666666667,0.0833333333333333,0.0833333333333333,,0.0833333333333333,0.0833333333333333,,0,0.0833333333333333,38,0.833333333333333,1,0.333333333333333,0.333333333333333,0,1985,0,0
1980,S58,0,0.5,0.5,0,0,0.727272727272727,0.727272727272727,0.0833333333333333,0.0833333333333333,,0.0833333333333333,0.0833333333333333,,0,0.0833333333333333,37.8181818181818,0.833333333333333,0.916666666666667,0.25,0.25,0,1985,0,0
1981,S58,0,0.461538461538462,0.538461538461538,0,0,0.769230769230769,0.769230769230769,0.153846153846154,0.153846153846154,,0.0769230769230769,0.0769230769230769,,0,0.0769230769230769,37.8461538461539,0.923076923076923,1,0.307692307692308,0.307692307692308,0,1985,0,0
1982,S58,0,0.5,0.5,0,0,0.75,0.75,0.25,0.25,,0.0833333333333333,0.0833333333333333,,0,0.0833333333333333,39.4166666666667,0.833333333333333,1,0.25,0.25,0,1985,0,0
1983,S58,0,0.571428571428571,0.428571428571429,0,0,0.785714285714286,0.785714285714286,0.285714285714286,0.285714285714286,,0.0714285714285714,0.0714285714285714,,0,0.0714285714285714,39.0714285714286,0.857142857142857,1,0.285714285714286,0.285714285714286,0,1985,0,0
1984,S58,0,0.416666666666667,0.583333333333333,0,0,0.5,0.5,0.166666666666667,0.166666666666667,,0.166666666666667,0.166666666666667,,0.0833333333333333,0.0833333333333333,39.75,0.75,1,0.333333333333333,0.333333333333333,0,1985,0,0
1985,S58,0,0.333333333333333,0.666666666666667,0,0,0.5,0.5,0.166666666666667,0.166666666666667,,0.25,0.25,,0.0833333333333333,0.166666666666667,40.75,0.833333333333333,1,0.416666666666667,0.416666666666667,0,1985,0,0
1986,S58,0,0.466666666666667,0.533333333333333,0,0,0.466666666666667,0.466666666666667,0.2,0.2,,0.2,0.2,,0.0666666666666667,0.133333333333333,39.8,0.866666666666667,1,0.4,0.4,0,1985,0,0
1987,S58,0,0.4375,0.5625,0,0,0.5,0.5,0.25,0.25,,0.1875,0.1875,,0.0625,0.125,40.625,0.875,1,0.4375,0.4375,0,1985,0,0
1988,S58,0,0.4375,0.5625,0,0,0.5,0.5,0.25,0.25,,0.1875,0.1875,,0.0625,0.125,41.625,0.875,1,0.4375,0.4375,0,1985,0,0
1989,S58,0,0.3125,0.6875,0,0,0.4,0.4,0.25,0.25,,0.1875,0.1875,,0.0625,0.125,43.4666666666667,0.8125,0.9375,0.4375,0.4375,0,1985,0,0
1973,S59,0,0.578947368421053,0.421052631578947,0,0,0.68421052631579,0.68421052631579,0.263157894736842,0.263157894736842,,0.0526315789473684,0.0526315789473684,,0,0.0526315789473684,38.5263157894737,0.789473684210526,1,0.105263157894737,0.105263157894737,1,1994,0,1
1974,S59,0.0384615384615385,0.692307692307692,0.269230769230769,0,0,0.68,0.692307692307692,0.2,0.192307692307692,0,0.04,0.0384615384615385,0,0,0.04,37.8461538461539,0.8,1,0.12,0.12,1,1994,0,1
1975,S59,0,0.681818181818182,0.318181818181818,0,0,0.590909090909091,0.590909090909091,0.227272727272727,0.227272727272727,,0.0454545454545455,0.0454545454545455,,0,0.0454545454545455,39.4545454545455,0.772727272727273,1,0.136363636363636,0.136363636363636,1,1994,0,1
1976,S59,0.0384615384615385,0.538461538461538,0.423076923076923,0,0,0.6,0.615384615384615,0.24,0.230769230769231,0,0.04,0.0384615384615385,0,0,0.04,40.6153846153846,0.8,1,0.12,0.12,1,1994,0,1
1977,S59,0,0.521739130434783,0.478260869565217,0,0,0.652173913043478,0.652173913043478,0.217391304347826,0.217391304347826,,0.0434782608695652,0.0434782608695652,,0,0.0434782608695652,40.3913043478261,0.782608695652174,1,0.130434782608696,0.130434782608696,1,1994,0,1
1978,S59,0.0416666666666667,0.5,0.458333333333333,0,0,0.521739130434783,0.5,0.130434782608696,0.166666666666667,1,0.0434782608695652,0.0416666666666667,0,0,0.0434782608695652,41.375,0.826086956521739,1,0.173913043478261,0.173913043478261,1,1994,0,1
1979,S59,0,0.5,0.5,0,0,0.5,0.5,0.153846153846154,0.153846153846154,,0.0384615384615385,0.0384615384615385,,0,0.0384615384615385,41.6923076923077,0.807692307692308,1,0.192307692307692,0.192307692307692,1,1994,0,1
1980,S59,0.0357142857142857,0.428571428571429,0.535714285714286,0,0,0.461538461538462,0.461538461538462,0.148148148148148,0.178571428571429,1,0.037037037037037,0.0357142857142857,0,0,0.037037037037037,42.6923076923077,0.777777777777778,0.962962962962963,0.185185185185185,0.185185185185185,1,1994,0,1
1981,S59,0.15625,0.3125,0.53125,0,0,0.407407407407407,0.466666666666667,0.0769230769230769,0.225806451612903,1,0.037037037037037,0.03125,0,0,0.037037037037037,42.6,0.888888888888889,1,0.185185185185185,0.185185185185185,1,1994,0,1
